,Article,Language,Month,Count
0,Flight_and_expulsion_of_Germans_(1944–1950),en,2024-02,1.0
1,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-12,1.0
2,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-11,1.0
3,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-10,1.0
4,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-03,1.0
5,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-01,3.0
6,Flight_and_expulsion_of_Germans_(1944–1950),en,2022-11,4.0
7,Flight_and_expulsion_of_Germans_(1944–1950),en,2022-09,2.0
8,Flight_and_expulsion_of_Germans_(1944–1950),en,2021-12,1.0
9,Flight_and_expulsion_of_Germans_(1944–1950),en,2021-08,1.0
10,Flight_and_expulsion_of_Germans_(1944–1950),en,2021-01,5.0
11,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-09,1.0
12,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-08,1.0
13,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-07,1.0
14,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-05,1.0
15,Flight_and_expulsion_of_Germans_(1944–1950),en,2019-12,1.0
16,Flight_and_expulsion_of_Germans_(1944–1950),en,2019-11,1.0
17,Flight_and_expulsion_of_Germans_(1944–1950),en,2019-08,1.0
18,Flight_and_expulsion_of_Germans_(1944–1950),en,2019-06,4.0
19,Flight_and_expulsion_of_Germans_(1944–1950),en,2018-12,1.0
20,Flight_and_expulsion_of_Germans_(1944–1950),en,2018-09,1.0
21,Flight_and_expulsion_of_Germans_(1944–1950),en,2018-04,1.0
22,Flight_and_expulsion_of_Germans_(1944–1950),en,2018-03,1.0
23,Flight_and_expulsion_of_Germans_(1944–1950),en,2018-01,6.0
24,Flight_and_expulsion_of_Germans_(1944–1950),de,2021-12,4.0
25,Flight_and_expulsion_of_Germans_(1944–1950),de,2020-08,1.0
26,Flight_and_expulsion_of_Germans_(1944–1950),de,2018-11,1.0
27,Flight_and_expulsion_of_Germans_(1944–1950),de,2018-08,1.0
28,Flight_and_expulsion_of_Germans_(1944–1950),cz,,
29,Flight_and_expulsion_of_Germans_(1944–1950),pl,2022-01,1.0
30,Flight_and_expulsion_of_Germans_(1944–1950),pl,2021-10,1.0
31,Flight_and_expulsion_of_Germans_(1944–1950),pl,2021-04,1.0
32,Flight_and_expulsion_of_Germans_(1944–1950),pl,2019-04,1.0
33,Flight_and_expulsion_of_Germans_(1944–1950),pl,2018-08,8.0
34,Flight_and_expulsion_of_Germans_(1944–1950),pl,2018-05,1.0
35,Expulsion_of_Germans_from_Czechoslovakia,en,2021-06,1.0
36,Expulsion_of_Germans_from_Czechoslovakia,en,2021-03,1.0
37,Expulsion_of_Germans_from_Czechoslovakia,en,2020-10,2.0
38,Expulsion_of_Germans_from_Czechoslovakia,en,2020-06,5.0
39,Expulsion_of_Germans_from_Czechoslovakia,en,2020-05,1.0
40,Expulsion_of_Germans_from_Czechoslovakia,en,2020-04,1.0
41,Expulsion_of_Germans_from_Czechoslovakia,en,2020-01,1.0
42,Expulsion_of_Germans_from_Czechoslovakia,en,2019-11,2.0
43,Expulsion_of_Germans_from_Czechoslovakia,en,2019-07,2.0
44,Expulsion_of_Germans_from_Czechoslovakia,de,2023-10,1.0
45,Expulsion_of_Germans_from_Czechoslovakia,de,2023-06,3.0
46,Expulsion_of_Germans_from_Czechoslovakia,de,2022-12,1.0
47,Expulsion_of_Germans_from_Czechoslovakia,de,2022-03,1.0
48,Expulsion_of_Germans_from_Czechoslovakia,de,2021-12,1.0
49,Expulsion_of_Germans_from_Czechoslovakia,de,2021-06,1.0
50,Expulsion_of_Germans_from_Czechoslovakia,de,2020-12,1.0
51,Expulsion_of_Germans_from_Czechoslovakia,de,2020-06,1.0
52,Expulsion_of_Germans_from_Czechoslovakia,de,2020-03,1.0
53,Expulsion_of_Germans_from_Czechoslovakia,de,2020-01,1.0
