,Article,Language,Month,Count
0,Ulysses_S._Grant,en,2024-05,3.0
1,Ulysses_S._Grant,en,2024-04,7.0
2,Ulysses_S._Grant,en,2024-03,1.0
3,Ulysses_S._Grant,en,2024-02,2.0
4,Ulysses_S._Grant,en,2024-01,4.0
5,Ulysses_S._Grant,en,2023-11,2.0
6,Ulysses_S._Grant,en,2023-10,3.0
7,Ulysses_S._Grant,en,2023-09,1.0
8,Ulysses_S._Grant,en,2023-08,1.0
9,Ulysses_S._Grant,en,2023-07,10.0
10,Ulysses_S._Grant,en,2023-06,1.0
11,Ulysses_S._Grant,en,2023-05,2.0
12,Ulysses_S._Grant,en,2023-04,1.0
13,Ulysses_S._Grant,en,2023-03,1.0
14,Ulysses_S._Grant,en,2023-02,1.0
15,Ulysses_S._Grant,en,2023-01,3.0
16,Ulysses_S._Grant,en,2022-10,1.0
17,Ulysses_S._Grant,en,2022-05,1.0
18,Ulysses_S._Grant,en,2022-04,1.0
19,Ulysses_S._Grant,en,2022-03,2.0
20,Ulysses_S._Grant,en,2022-02,2.0
21,Ulysses_S._Grant,en,2021-12,1.0
22,Ulysses_S._Grant,en,2021-11,1.0
23,Ulysses_S._Grant,en,2021-10,3.0
24,Ulysses_S._Grant,en,2021-09,3.0
25,Ulysses_S._Grant,en,2021-07,1.0
26,Ulysses_S._Grant,en,2021-06,5.0
27,Ulysses_S._Grant,en,2021-03,2.0
28,Ulysses_S._Grant,en,2021-02,2.0
29,Ulysses_S._Grant,en,2020-11,1.0
30,Ulysses_S._Grant,en,2020-07,1.0
31,Ulysses_S._Grant,en,2020-05,2.0
32,Ulysses_S._Grant,en,2020-04,3.0
33,Ulysses_S._Grant,en,2020-02,3.0
34,Ulysses_S._Grant,en,2020-01,1.0
35,Ulysses_S._Grant,en,2019-12,1.0
36,Ulysses_S._Grant,en,2019-10,3.0
37,Ulysses_S._Grant,en,2019-07,2.0
38,Ulysses_S._Grant,en,2019-06,1.0
39,Ulysses_S._Grant,en,2019-05,1.0
40,Ulysses_S._Grant,en,2019-03,1.0
41,Ulysses_S._Grant,en,2018-11,1.0
42,Ulysses_S._Grant,en,2018-10,3.0
43,Ulysses_S._Grant,en,2018-08,2.0
44,Ulysses_S._Grant,en,2018-05,6.0
45,Ulysses_S._Grant,en,2018-04,1.0
46,Ulysses_S._Grant,en,2018-03,4.0
47,Ulysses_S._Grant,en,2018-02,2.0
48,Ulysses_S._Grant,de,2024-04,1.0
49,Ulysses_S._Grant,de,2024-01,1.0
50,Ulysses_S._Grant,de,2023-10,1.0
51,Ulysses_S._Grant,de,2023-02,1.0
52,Ulysses_S._Grant,de,2021-10,1.0
53,Ulysses_S._Grant,de,2021-09,1.0
54,Ulysses_S._Grant,de,2021-02,1.0
55,Ulysses_S._Grant,de,2020-08,1.0
56,Ulysses_S._Grant,de,2020-02,1.0
