,Article,Language,Month,Count
0,Kolach_(bread),en,2024-04,1.0
1,Kolach_(bread),en,2024-03,2.0
2,Kolach_(bread),en,2024-02,2.0
3,Kolach_(bread),en,2024-01,9.0
4,Kolach_(bread),en,2023-10,5.0
5,Kolach_(bread),en,2023-09,6.0
6,Kolach_(bread),en,2023-07,1.0
7,Kolach_(bread),en,2023-03,4.0
8,Kolach_(bread),en,2023-02,4.0
9,Kolach_(bread),en,2022-11,1.0
10,Kolach_(bread),en,2022-10,1.0
11,Kolach_(bread),en,2022-09,2.0
12,Kolach_(bread),en,2022-06,4.0
13,Kolach_(bread),en,2022-05,30.0
14,Kolach_(bread),en,2022-04,21.0
15,Kolach_(bread),en,2021-12,1.0
16,Kolach_(bread),en,2021-11,1.0
17,Kolach_(bread),en,2021-08,1.0
18,Kolach_(bread),en,2021-04,5.0
19,Kolach_(bread),en,2021-03,2.0
20,Kolach_(bread),en,2021-01,2.0
21,Kolach_(bread),en,2020-12,1.0
22,Kolach_(bread),en,2020-11,1.0
23,Kolach_(bread),en,2020-10,2.0
24,Kolach_(bread),en,2020-09,1.0
25,Kolach_(bread),en,2020-06,3.0
26,Kolach_(bread),en,2020-05,2.0
27,Kolach_(bread),en,2020-04,4.0
28,Kolach_(bread),en,2020-01,4.0
29,Kolach_(bread),en,2019-11,1.0
30,Kolach_(bread),en,2019-10,1.0
31,Kolach_(bread),en,2019-09,1.0
32,Kolach_(bread),en,2018-12,1.0
33,Kolach_(bread),en,2018-10,2.0
34,Kolach_(bread),en,2018-06,2.0
35,Kolach_(bread),en,2018-05,5.0
36,Kolach_(bread),en,2018-01,2.0
37,Kolach_(bread),en,2017-06,2.0
38,Kolach_(bread),en,2017-05,1.0
39,Kolach_(bread),en,2016-12,8.0
40,Kolach_(bread),en,2016-11,3.0
41,Kolach_(bread),en,2016-10,1.0
42,Kolach_(bread),en,2016-09,11.0
43,Kolach_(bread),en,2016-07,1.0
44,Kolach_(bread),en,2016-06,6.0
45,Kolach_(bread),en,2015-12,1.0
46,Kolach_(bread),en,2015-10,1.0
47,Kolach_(bread),en,2015-09,2.0
48,Kolach_(bread),en,2015-07,1.0
49,Kolach_(bread),en,2015-05,1.0
50,Kolach_(bread),en,2015-04,7.0
51,Kolach_(bread),en,2015-02,1.0
52,Kolach_(bread),en,2014-12,2.0
53,Kolach_(bread),en,2014-09,1.0
54,Kolach_(bread),en,2014-08,1.0
55,Kolach_(bread),en,2014-05,2.0
56,Kolach_(bread),en,2014-02,2.0
57,Kolach_(bread),en,2013-08,1.0
58,Kolach_(bread),en,2013-07,1.0
59,Kolach_(bread),en,2013-06,2.0
60,Kolach_(bread),en,2013-04,3.0
61,Kolach_(bread),en,2013-03,1.0
62,Kolach_(bread),en,2013-02,2.0
63,Kolach_(bread),en,2012-12,3.0
