,Article,Language,Month,Count
0,Slovak_National_Uprising,en,2024-05,1.0
1,Slovak_National_Uprising,en,2024-04,1.0
2,Slovak_National_Uprising,en,2024-03,6.0
3,Slovak_National_Uprising,en,2024-02,2.0
4,Slovak_National_Uprising,en,2024-01,1.0
5,Slovak_National_Uprising,en,2023-12,1.0
6,Slovak_National_Uprising,en,2023-09,1.0
7,Slovak_National_Uprising,en,2023-06,2.0
8,Slovak_National_Uprising,en,2023-05,4.0
9,Slovak_National_Uprising,en,2023-04,2.0
10,Slovak_National_Uprising,en,2023-03,2.0
11,Slovak_National_Uprising,en,2022-12,5.0
12,Slovak_National_Uprising,en,2022-10,2.0
13,Slovak_National_Uprising,en,2022-09,4.0
14,Slovak_National_Uprising,en,2022-08,9.0
15,Slovak_National_Uprising,en,2022-07,1.0
16,Slovak_National_Uprising,en,2022-06,1.0
17,Slovak_National_Uprising,en,2022-02,1.0
18,Slovak_National_Uprising,en,2022-01,2.0
19,Slovak_National_Uprising,en,2021-10,1.0
20,Slovak_National_Uprising,en,2021-09,2.0
21,Slovak_National_Uprising,en,2021-06,2.0
22,Slovak_National_Uprising,en,2021-05,3.0
23,Slovak_National_Uprising,en,2021-04,1.0
24,Slovak_National_Uprising,en,2021-03,4.0
25,Slovak_National_Uprising,en,2021-02,3.0
26,Slovak_National_Uprising,en,2020-10,4.0
27,Slovak_National_Uprising,en,2020-09,2.0
28,Slovak_National_Uprising,en,2020-07,1.0
29,Slovak_National_Uprising,en,2020-06,8.0
30,Slovak_National_Uprising,en,2020-05,8.0
31,Slovak_National_Uprising,en,2020-03,13.0
32,Slovak_National_Uprising,en,2020-01,5.0
33,Slovak_National_Uprising,en,2019-11,2.0
34,Slovak_National_Uprising,en,2019-10,2.0
35,Slovak_National_Uprising,en,2019-09,1.0
36,Slovak_National_Uprising,en,2019-08,3.0
37,Slovak_National_Uprising,en,2019-07,3.0
38,Slovak_National_Uprising,en,2019-06,1.0
39,Slovak_National_Uprising,en,2019-04,4.0
40,Slovak_National_Uprising,en,2019-03,1.0
41,Slovak_National_Uprising,en,2019-02,1.0
42,Slovak_National_Uprising,en,2019-01,6.0
43,Slovak_National_Uprising,en,2018-12,4.0
44,Slovak_National_Uprising,en,2018-11,2.0
45,Slovak_National_Uprising,en,2018-10,2.0
46,Slovak_National_Uprising,en,2018-09,1.0
47,Slovak_National_Uprising,en,2018-08,2.0
48,Slovak_National_Uprising,en,2018-07,3.0
49,Slovak_National_Uprising,en,2018-05,3.0
50,Slovak_National_Uprising,en,2018-03,2.0
51,Slovak_National_Uprising,en,2018-02,2.0
52,Slovak_National_Uprising,en,2018-01,4.0
