,Article,Language,Month,Count
0,Benito_Mussolini,it,2024-05,4.0
1,Benito_Mussolini,it,2024-04,5.0
2,Benito_Mussolini,it,2024-03,2.0
3,Benito_Mussolini,it,2024-02,8.0
4,Benito_Mussolini,it,2024-01,13.0
5,Benito_Mussolini,it,2023-12,7.0
6,Benito_Mussolini,it,2023-11,3.0
7,Benito_Mussolini,it,2023-10,2.0
8,Benito_Mussolini,it,2023-09,9.0
9,Benito_Mussolini,it,2023-08,5.0
10,Benito_Mussolini,it,2023-07,14.0
11,Benito_Mussolini,it,2023-06,13.0
12,Benito_Mussolini,it,2023-05,7.0
13,Benito_Mussolini,it,2023-04,14.0
14,Benito_Mussolini,it,2023-03,18.0
15,Benito_Mussolini,it,2023-02,15.0
16,Benito_Mussolini,it,2023-01,5.0
17,Benito_Mussolini,it,2022-12,2.0
18,Benito_Mussolini,it,2022-11,5.0
19,Benito_Mussolini,it,2022-10,16.0
20,Benito_Mussolini,it,2022-09,7.0
21,Benito_Mussolini,it,2022-08,12.0
22,Benito_Mussolini,it,2022-07,2.0
23,Benito_Mussolini,it,2022-06,5.0
24,Benito_Mussolini,it,2022-05,5.0
25,Benito_Mussolini,it,2022-04,4.0
26,Benito_Mussolini,it,2022-03,8.0
27,Benito_Mussolini,it,2022-02,7.0
28,Benito_Mussolini,it,2022-01,12.0
29,Benito_Mussolini,it,2021-12,8.0
30,Benito_Mussolini,it,2021-11,3.0
31,Benito_Mussolini,it,2021-10,3.0
32,Benito_Mussolini,it,2021-09,5.0
33,Benito_Mussolini,it,2021-08,15.0
34,Benito_Mussolini,it,2021-07,6.0
35,Benito_Mussolini,it,2021-06,4.0
36,Benito_Mussolini,it,2021-05,7.0
37,Benito_Mussolini,it,2021-04,10.0
38,Benito_Mussolini,it,2021-03,4.0
39,Benito_Mussolini,it,2021-02,3.0
40,Benito_Mussolini,it,2021-01,4.0
41,Benito_Mussolini,it,2020-12,3.0
42,Benito_Mussolini,it,2020-11,6.0
43,Benito_Mussolini,it,2020-10,1.0
44,Benito_Mussolini,it,2020-08,10.0
45,Benito_Mussolini,it,2020-07,3.0
46,Benito_Mussolini,it,2020-06,5.0
47,Benito_Mussolini,it,2020-05,10.0
48,Benito_Mussolini,it,2020-04,16.0
49,Benito_Mussolini,it,2020-03,13.0
