,Article,Language,Month,Count
0,Benito_Mussolini,it,2024-02,3.0
1,Benito_Mussolini,it,2024-01,2.0
2,Benito_Mussolini,it,2023-09,1.0
3,Benito_Mussolini,it,2023-08,1.0
4,Benito_Mussolini,it,2023-05,1.0
5,Benito_Mussolini,it,2023-04,1.0
6,Benito_Mussolini,it,2023-03,2.0
7,Benito_Mussolini,it,2023-02,3.0
8,Benito_Mussolini,it,2022-11,1.0
9,Benito_Mussolini,it,2022-10,3.0
10,Benito_Mussolini,it,2022-08,3.0
11,Benito_Mussolini,it,2022-06,1.0
12,Benito_Mussolini,it,2022-05,1.0
13,Benito_Mussolini,it,2022-03,2.0
14,Benito_Mussolini,it,2021-08,3.0
15,Benito_Mussolini,it,2021-06,1.0
16,Benito_Mussolini,it,2021-05,1.0
17,Benito_Mussolini,it,2021-04,2.0
18,Benito_Mussolini,it,2020-08,1.0
19,Benito_Mussolini,it,2019-09,1.0
20,Benito_Mussolini,it,2019-08,1.0
21,Benito_Mussolini,it,2019-07,2.0
22,Benito_Mussolini,it,2019-06,1.0
23,Benito_Mussolini,it,2019-03,1.0
24,Benito_Mussolini,it,2019-01,2.0
25,Benito_Mussolini,it,2018-11,1.0
26,Benito_Mussolini,it,2018-07,1.0
27,Benito_Mussolini,it,2017-12,1.0
28,Benito_Mussolini,en,2024-04,4.0
29,Benito_Mussolini,en,2024-03,1.0
30,Benito_Mussolini,en,2023-12,2.0
31,Benito_Mussolini,en,2023-10,1.0
32,Benito_Mussolini,en,2023-09,1.0
33,Benito_Mussolini,en,2023-07,2.0
34,Benito_Mussolini,en,2023-05,1.0
35,Benito_Mussolini,en,2023-04,3.0
36,Benito_Mussolini,en,2023-01,2.0
37,Benito_Mussolini,en,2022-12,3.0
38,Benito_Mussolini,en,2022-10,1.0
39,Benito_Mussolini,en,2022-09,2.0
40,Benito_Mussolini,en,2022-06,1.0
41,Benito_Mussolini,en,2022-05,1.0
42,Benito_Mussolini,en,2022-04,4.0
43,Benito_Mussolini,en,2022-03,1.0
44,Benito_Mussolini,en,2022-01,5.0
45,Benito_Mussolini,en,2021-11,2.0
46,Benito_Mussolini,en,2021-10,14.0
47,Benito_Mussolini,en,2021-09,1.0
48,Benito_Mussolini,en,2021-07,2.0
49,Benito_Mussolini,en,2021-05,1.0
50,Benito_Mussolini,en,2021-04,1.0
51,Benito_Mussolini,en,2021-03,1.0
52,Benito_Mussolini,en,2021-02,1.0
53,Benito_Mussolini,en,2020-07,1.0
54,Benito_Mussolini,en,2020-06,1.0
55,Benito_Mussolini,en,2020-04,2.0
56,Benito_Mussolini,en,2020-03,1.0
57,Benito_Mussolini,en,2020-01,1.0
58,Benito_Mussolini,en,2019-11,5.0
59,Benito_Mussolini,en,2019-10,1.0
60,Benito_Mussolini,en,2019-05,6.0
61,Benito_Mussolini,en,2019-02,3.0
62,Benito_Mussolini,en,2019-01,1.0
63,Benito_Mussolini,en,2018-07,1.0
64,Benito_Mussolini,en,2018-06,1.0
65,Benito_Mussolini,en,2018-02,1.0
66,Benito_Mussolini,en,2018-01,1.0
67,Fall_of_the_Fascist_regime_in_Italy,it,2024-03,1.0
68,Fall_of_the_Fascist_regime_in_Italy,it,2024-02,1.0
69,Fall_of_the_Fascist_regime_in_Italy,it,2023-10,1.0
70,Fall_of_the_Fascist_regime_in_Italy,it,2022-09,1.0
71,Fall_of_the_Fascist_regime_in_Italy,it,2022-02,1.0
72,Fall_of_the_Fascist_regime_in_Italy,it,2021-12,1.0
73,Fall_of_the_Fascist_regime_in_Italy,it,2021-10,1.0
74,Fall_of_the_Fascist_regime_in_Italy,it,2021-05,1.0
75,Fall_of_the_Fascist_regime_in_Italy,it,2021-04,1.0
76,Fall_of_the_Fascist_regime_in_Italy,it,2021-03,3.0
77,Fall_of_the_Fascist_regime_in_Italy,it,2021-02,1.0
78,Fall_of_the_Fascist_regime_in_Italy,it,2019-07,1.0
79,Fall_of_the_Fascist_regime_in_Italy,it,2019-03,1.0
80,Fall_of_the_Fascist_regime_in_Italy,it,2018-11,1.0
81,Fall_of_the_Fascist_regime_in_Italy,it,2018-08,1.0
82,Fall_of_the_Fascist_regime_in_Italy,it,2018-05,1.0
83,Fall_of_the_Fascist_regime_in_Italy,it,2018-02,1.0
84,Fall_of_the_Fascist_regime_in_Italy,en,2023-10,2.0
85,Fall_of_the_Fascist_regime_in_Italy,en,2023-01,1.0
86,Fall_of_the_Fascist_regime_in_Italy,en,2021-04,2.0
87,Fall_of_the_Fascist_regime_in_Italy,en,2020-09,2.0
88,Fall_of_the_Fascist_regime_in_Italy,en,2019-10,1.0
89,Fall_of_the_Fascist_regime_in_Italy,en,2019-05,1.0
90,Italian_Social_Republic,it,2024-04,1.0
91,Italian_Social_Republic,it,2023-04,1.0
92,Italian_Social_Republic,it,2022-02,1.0
93,Italian_Social_Republic,it,2021-06,2.0
94,Italian_Social_Republic,it,2020-07,1.0
95,Italian_Social_Republic,it,2020-02,2.0
96,Italian_Social_Republic,it,2019-12,1.0
97,Italian_Social_Republic,it,2019-04,1.0
98,Italian_Social_Republic,it,2019-03,1.0
99,Italian_Social_Republic,it,2019-02,2.0
100,Italian_Social_Republic,it,2019-01,1.0
101,Italian_Social_Republic,it,2018-12,1.0
102,Italian_Social_Republic,it,2018-11,2.0
103,Italian_Social_Republic,it,2018-10,1.0
104,Italian_Social_Republic,it,2018-09,1.0
105,Italian_Social_Republic,it,2018-08,2.0
106,Italian_Social_Republic,it,2018-07,4.0
107,Italian_Social_Republic,it,2018-06,7.0
108,Italian_Social_Republic,it,2018-05,3.0
109,Italian_Social_Republic,it,2018-04,9.0
110,Italian_Social_Republic,it,2018-03,2.0
111,Italian_Social_Republic,it,2018-02,4.0
112,Italian_Social_Republic,it,2018-01,2.0
113,Italian_Social_Republic,it,2017-12,1.0
114,Italian_Social_Republic,en,2024-04,7.0
115,Italian_Social_Republic,en,2024-02,1.0
116,Italian_Social_Republic,en,2024-01,2.0
117,Italian_Social_Republic,en,2023-12,2.0
118,Italian_Social_Republic,en,2023-11,1.0
119,Italian_Social_Republic,en,2023-10,2.0
120,Italian_Social_Republic,en,2023-09,2.0
121,Italian_Social_Republic,en,2023-08,2.0
122,Italian_Social_Republic,en,2023-06,2.0
123,Italian_Social_Republic,en,2023-02,2.0
124,Italian_Social_Republic,en,2023-01,1.0
125,Italian_Social_Republic,en,2022-12,1.0
126,Italian_Social_Republic,en,2022-11,1.0
127,Italian_Social_Republic,en,2022-10,2.0
128,Italian_Social_Republic,en,2022-09,1.0
129,Italian_Social_Republic,en,2022-08,1.0
130,Italian_Social_Republic,en,2022-06,2.0
131,Italian_Social_Republic,en,2022-03,8.0
132,Italian_Social_Republic,en,2022-02,6.0
133,Italian_Social_Republic,en,2022-01,1.0
134,Italian_Social_Republic,en,2021-10,2.0
135,Italian_Social_Republic,en,2021-09,9.0
136,Italian_Social_Republic,en,2021-08,1.0
137,Italian_Social_Republic,en,2021-07,5.0
138,Italian_Social_Republic,en,2021-06,5.0
139,Italian_Social_Republic,en,2021-05,5.0
140,Italian_Social_Republic,en,2021-04,1.0
141,Italian_Social_Republic,en,2021-03,1.0
142,Italian_Social_Republic,en,2021-02,1.0
143,Italian_Social_Republic,en,2021-01,1.0
144,Italian_Social_Republic,en,2020-12,17.0
145,Italian_Social_Republic,en,2020-09,2.0
146,Italian_Social_Republic,en,2020-06,1.0
147,Italian_Social_Republic,en,2020-04,6.0
148,Italian_Social_Republic,en,2020-03,10.0
149,Italian_Social_Republic,en,2019-11,1.0
150,Italian_Social_Republic,en,2019-09,1.0
151,Italian_Social_Republic,en,2019-07,2.0
152,Italian_Social_Republic,en,2019-06,1.0
153,Italian_Social_Republic,en,2019-04,1.0
154,Italian_Social_Republic,en,2019-03,1.0
155,Italian_Social_Republic,en,2018-12,1.0
156,Italian_Social_Republic,en,2018-10,1.0
157,Italian_Social_Republic,en,2018-08,1.0
158,Italian_Social_Republic,en,2018-06,1.0
159,Italian_Social_Republic,en,2018-03,1.0
160,Rodolfo_Graziani,it,2024-01,1.0
161,Rodolfo_Graziani,it,2023-11,2.0
162,Rodolfo_Graziani,it,2023-06,1.0
163,Rodolfo_Graziani,it,2023-05,5.0
164,Rodolfo_Graziani,it,2023-03,1.0
165,Rodolfo_Graziani,it,2023-02,1.0
166,Rodolfo_Graziani,it,2022-11,4.0
167,Rodolfo_Graziani,it,2022-08,2.0
168,Rodolfo_Graziani,it,2022-04,1.0
169,Rodolfo_Graziani,it,2022-02,1.0
170,Rodolfo_Graziani,it,2022-01,2.0
171,Rodolfo_Graziani,it,2021-12,2.0
172,Rodolfo_Graziani,it,2021-09,1.0
173,Rodolfo_Graziani,it,2021-08,1.0
174,Rodolfo_Graziani,it,2021-06,7.0
175,Rodolfo_Graziani,it,2021-03,1.0
176,Rodolfo_Graziani,it,2021-02,2.0
177,Rodolfo_Graziani,it,2021-01,1.0
178,Rodolfo_Graziani,it,2020-10,2.0
179,Rodolfo_Graziani,it,2020-09,1.0
180,Rodolfo_Graziani,it,2020-08,1.0
181,Rodolfo_Graziani,it,2020-05,3.0
182,Rodolfo_Graziani,it,2020-04,2.0
183,Rodolfo_Graziani,it,2019-10,1.0
184,Rodolfo_Graziani,it,2019-04,1.0
185,Rodolfo_Graziani,it,2019-01,21.0
186,Rodolfo_Graziani,it,2018-07,1.0
187,Rodolfo_Graziani,it,2018-02,1.0
188,Rodolfo_Graziani,en,2022-04,2.0
189,Rodolfo_Graziani,en,2021-12,1.0
190,Rodolfo_Graziani,en,2021-10,2.0
191,Rodolfo_Graziani,en,2020-06,1.0
192,Rodolfo_Graziani,en,2019-01,1.0
193,Rodolfo_Graziani,en,2018-09,1.0
194,Ardeatine_massacre,it,2024-05,1.0
195,Ardeatine_massacre,it,2024-04,1.0
196,Ardeatine_massacre,it,2024-03,2.0
197,Ardeatine_massacre,it,2023-04,2.0
198,Ardeatine_massacre,it,2022-02,1.0
199,Ardeatine_massacre,it,2022-01,1.0
200,Ardeatine_massacre,it,2021-09,1.0
201,Ardeatine_massacre,it,2021-05,1.0
202,Ardeatine_massacre,it,2021-04,3.0
203,Ardeatine_massacre,it,2021-03,2.0
204,Ardeatine_massacre,it,2020-03,1.0
205,Ardeatine_massacre,it,2020-02,1.0
206,Ardeatine_massacre,it,2020-01,1.0
207,Ardeatine_massacre,it,2019-06,2.0
208,Ardeatine_massacre,it,2019-05,1.0
209,Ardeatine_massacre,it,2019-04,1.0
210,Ardeatine_massacre,it,2019-03,1.0
211,Ardeatine_massacre,it,2019-02,1.0
212,Ardeatine_massacre,it,2019-01,1.0
213,Ardeatine_massacre,it,2018-10,1.0
214,Ardeatine_massacre,it,2018-06,1.0
215,Ardeatine_massacre,it,2018-05,1.0
216,Ardeatine_massacre,it,2018-03,1.0
217,Ardeatine_massacre,it,2018-02,1.0
218,Ardeatine_massacre,en,2021-03,1.0
219,Ardeatine_massacre,en,2020-08,1.0
220,Sant%27Anna_di_Stazzema_massacre,it,2024-02,2.0
221,Sant%27Anna_di_Stazzema_massacre,it,2024-01,2.0
222,Sant%27Anna_di_Stazzema_massacre,it,2023-08,1.0
223,Sant%27Anna_di_Stazzema_massacre,it,2023-06,1.0
224,Sant%27Anna_di_Stazzema_massacre,it,2023-05,4.0
225,Sant%27Anna_di_Stazzema_massacre,it,2023-04,1.0
226,Sant%27Anna_di_Stazzema_massacre,it,2023-03,1.0
227,Sant%27Anna_di_Stazzema_massacre,it,2023-01,1.0
228,Sant%27Anna_di_Stazzema_massacre,it,2022-11,2.0
229,Sant%27Anna_di_Stazzema_massacre,it,2022-08,1.0
230,Sant%27Anna_di_Stazzema_massacre,it,2022-05,2.0
231,Sant%27Anna_di_Stazzema_massacre,it,2022-01,1.0
232,Sant%27Anna_di_Stazzema_massacre,it,2021-12,2.0
233,Sant%27Anna_di_Stazzema_massacre,it,2020-08,1.0
234,Sant%27Anna_di_Stazzema_massacre,it,2020-01,1.0
235,Sant%27Anna_di_Stazzema_massacre,it,2019-12,1.0
236,Sant%27Anna_di_Stazzema_massacre,it,2019-04,1.0
237,Sant%27Anna_di_Stazzema_massacre,it,2019-03,2.0
238,Sant%27Anna_di_Stazzema_massacre,it,2019-02,2.0
239,Sant%27Anna_di_Stazzema_massacre,it,2018-07,2.0
240,Sant%27Anna_di_Stazzema_massacre,it,2018-06,1.0
241,Sant%27Anna_di_Stazzema_massacre,it,2018-05,1.0
242,Sant%27Anna_di_Stazzema_massacre,it,2018-04,1.0
243,Sant%27Anna_di_Stazzema_massacre,en,,
244,Istrian-Dalmatian_exodus,it,,
245,Istrian-Dalmatian_exodus,en,,
246,Foibe_massacres,it,2024-04,3.0
247,Foibe_massacres,it,2024-02,11.0
248,Foibe_massacres,it,2024-01,2.0
249,Foibe_massacres,it,2023-12,1.0
250,Foibe_massacres,it,2023-09,1.0
251,Foibe_massacres,it,2023-03,2.0
252,Foibe_massacres,it,2023-02,7.0
253,Foibe_massacres,it,2022-11,2.0
254,Foibe_massacres,it,2022-10,1.0
255,Foibe_massacres,it,2022-09,1.0
256,Foibe_massacres,it,2022-07,1.0
257,Foibe_massacres,it,2022-06,3.0
258,Foibe_massacres,it,2022-05,1.0
259,Foibe_massacres,it,2022-04,1.0
260,Foibe_massacres,it,2022-02,7.0
261,Foibe_massacres,it,2022-01,1.0
262,Foibe_massacres,it,2021-12,1.0
263,Foibe_massacres,it,2021-11,2.0
264,Foibe_massacres,it,2021-10,1.0
265,Foibe_massacres,it,2021-09,2.0
266,Foibe_massacres,it,2021-08,2.0
267,Foibe_massacres,it,2021-06,13.0
268,Foibe_massacres,it,2021-05,7.0
269,Foibe_massacres,it,2021-04,3.0
270,Foibe_massacres,it,2021-03,6.0
271,Foibe_massacres,it,2021-02,17.0
272,Foibe_massacres,it,2021-01,3.0
273,Foibe_massacres,it,2020-12,2.0
274,Foibe_massacres,it,2020-10,1.0
275,Foibe_massacres,it,2020-09,1.0
276,Foibe_massacres,it,2020-08,4.0
277,Foibe_massacres,it,2020-06,2.0
278,Foibe_massacres,it,2020-03,3.0
279,Foibe_massacres,it,2020-02,35.0
280,Foibe_massacres,it,2020-01,3.0
281,Foibe_massacres,it,2019-12,3.0
282,Foibe_massacres,it,2019-11,6.0
283,Foibe_massacres,it,2019-07,3.0
284,Foibe_massacres,it,2019-06,1.0
285,Foibe_massacres,it,2019-05,1.0
286,Foibe_massacres,it,2019-04,6.0
287,Foibe_massacres,it,2019-03,11.0
288,Foibe_massacres,it,2019-02,35.0
289,Foibe_massacres,it,2019-01,4.0
290,Foibe_massacres,it,2018-11,2.0
291,Foibe_massacres,it,2018-08,2.0
292,Foibe_massacres,it,2018-05,4.0
293,Foibe_massacres,it,2018-04,1.0
294,Foibe_massacres,it,2018-02,12.0
295,Foibe_massacres,it,2018-01,4.0
296,Foibe_massacres,en,2024-01,2.0
297,Foibe_massacres,en,2023-12,1.0
298,Foibe_massacres,en,2023-11,1.0
299,Foibe_massacres,en,2023-10,2.0
300,Foibe_massacres,en,2023-07,5.0
301,Foibe_massacres,en,2023-04,1.0
302,Foibe_massacres,en,2022-12,1.0
303,Foibe_massacres,en,2022-11,2.0
304,Foibe_massacres,en,2022-07,1.0
305,Foibe_massacres,en,2022-06,1.0
