,Article,Language,Month,Count
0,Flight_and_expulsion_of_Germans_(1944–1950),en,2024-05,1.0
1,Flight_and_expulsion_of_Germans_(1944–1950),en,2024-04,3.0
2,Flight_and_expulsion_of_Germans_(1944–1950),en,2024-03,4.0
3,Flight_and_expulsion_of_Germans_(1944–1950),en,2024-02,5.0
4,Flight_and_expulsion_of_Germans_(1944–1950),en,2024-01,6.0
5,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-12,8.0
6,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-11,8.0
7,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-10,3.0
8,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-09,10.0
9,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-08,2.0
10,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-07,8.0
11,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-06,11.0
12,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-05,11.0
13,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-04,1.0
14,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-03,12.0
15,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-02,5.0
16,Flight_and_expulsion_of_Germans_(1944–1950),en,2023-01,33.0
17,Flight_and_expulsion_of_Germans_(1944–1950),en,2022-12,3.0
18,Flight_and_expulsion_of_Germans_(1944–1950),en,2022-11,14.0
19,Flight_and_expulsion_of_Germans_(1944–1950),en,2022-10,24.0
20,Flight_and_expulsion_of_Germans_(1944–1950),en,2022-09,5.0
21,Flight_and_expulsion_of_Germans_(1944–1950),en,2022-08,6.0
22,Flight_and_expulsion_of_Germans_(1944–1950),en,2022-07,1.0
23,Flight_and_expulsion_of_Germans_(1944–1950),en,2022-05,2.0
24,Flight_and_expulsion_of_Germans_(1944–1950),en,2022-04,1.0
25,Flight_and_expulsion_of_Germans_(1944–1950),en,2022-03,4.0
26,Flight_and_expulsion_of_Germans_(1944–1950),en,2022-02,4.0
27,Flight_and_expulsion_of_Germans_(1944–1950),en,2022-01,3.0
28,Flight_and_expulsion_of_Germans_(1944–1950),en,2021-12,8.0
29,Flight_and_expulsion_of_Germans_(1944–1950),en,2021-11,4.0
30,Flight_and_expulsion_of_Germans_(1944–1950),en,2021-10,2.0
31,Flight_and_expulsion_of_Germans_(1944–1950),en,2021-09,1.0
32,Flight_and_expulsion_of_Germans_(1944–1950),en,2021-08,2.0
33,Flight_and_expulsion_of_Germans_(1944–1950),en,2021-07,8.0
34,Flight_and_expulsion_of_Germans_(1944–1950),en,2021-06,3.0
35,Flight_and_expulsion_of_Germans_(1944–1950),en,2021-05,3.0
36,Flight_and_expulsion_of_Germans_(1944–1950),en,2021-04,1.0
37,Flight_and_expulsion_of_Germans_(1944–1950),en,2021-03,3.0
38,Flight_and_expulsion_of_Germans_(1944–1950),en,2021-02,1.0
39,Flight_and_expulsion_of_Germans_(1944–1950),en,2021-01,10.0
40,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-12,10.0
41,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-11,2.0
42,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-10,3.0
43,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-09,5.0
44,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-08,7.0
45,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-07,6.0
46,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-06,2.0
47,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-05,3.0
48,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-04,4.0
49,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-03,4.0
50,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-02,21.0
51,Flight_and_expulsion_of_Germans_(1944–1950),en,2020-01,3.0
52,Flight_and_expulsion_of_Germans_(1944–1950),en,2019-12,11.0
53,Flight_and_expulsion_of_Germans_(1944–1950),en,2019-11,8.0
54,Flight_and_expulsion_of_Germans_(1944–1950),en,2019-10,23.0
55,Flight_and_expulsion_of_Germans_(1944–1950),en,2019-09,2.0
56,Flight_and_expulsion_of_Germans_(1944–1950),en,2019-08,11.0
57,Flight_and_expulsion_of_Germans_(1944–1950),en,2019-07,10.0
58,Flight_and_expulsion_of_Germans_(1944–1950),en,2019-06,16.0
59,Flight_and_expulsion_of_Germans_(1944–1950),en,2019-05,9.0
60,Flight_and_expulsion_of_Germans_(1944–1950),en,2019-04,3.0
61,Flight_and_expulsion_of_Germans_(1944–1950),en,2019-03,3.0
62,Flight_and_expulsion_of_Germans_(1944–1950),en,2019-02,20.0
