,Article,Language,Month,Count
0,United_Nations_Partition_Plan_for_Palestine,en,2024-05,6.0
1,United_Nations_Partition_Plan_for_Palestine,en,2024-04,16.0
2,United_Nations_Partition_Plan_for_Palestine,en,2024-03,9.0
3,United_Nations_Partition_Plan_for_Palestine,en,2024-02,9.0
4,United_Nations_Partition_Plan_for_Palestine,en,2024-01,6.0
5,United_Nations_Partition_Plan_for_Palestine,en,2023-12,21.0
6,United_Nations_Partition_Plan_for_Palestine,en,2023-11,29.0
7,United_Nations_Partition_Plan_for_Palestine,en,2023-10,55.0
8,United_Nations_Partition_Plan_for_Palestine,en,2023-09,2.0
9,United_Nations_Partition_Plan_for_Palestine,en,2023-08,2.0
10,United_Nations_Partition_Plan_for_Palestine,en,2023-07,1.0
11,United_Nations_Partition_Plan_for_Palestine,en,2023-04,4.0
12,United_Nations_Partition_Plan_for_Palestine,en,2023-03,2.0
13,United_Nations_Partition_Plan_for_Palestine,en,2023-02,2.0
14,United_Nations_Partition_Plan_for_Palestine,en,2023-01,7.0
15,United_Nations_Partition_Plan_for_Palestine,en,2022-12,10.0
16,United_Nations_Partition_Plan_for_Palestine,en,2022-11,5.0
17,United_Nations_Partition_Plan_for_Palestine,en,2022-10,2.0
18,United_Nations_Partition_Plan_for_Palestine,en,2022-08,3.0
19,United_Nations_Partition_Plan_for_Palestine,en,2022-07,3.0
20,United_Nations_Partition_Plan_for_Palestine,en,2022-06,13.0
21,United_Nations_Partition_Plan_for_Palestine,en,2022-02,2.0
22,United_Nations_Partition_Plan_for_Palestine,en,2022-01,3.0
23,United_Nations_Partition_Plan_for_Palestine,en,2021-11,1.0
24,United_Nations_Partition_Plan_for_Palestine,en,2021-09,3.0
25,United_Nations_Partition_Plan_for_Palestine,en,2021-06,7.0
26,United_Nations_Partition_Plan_for_Palestine,en,2021-05,4.0
27,United_Nations_Partition_Plan_for_Palestine,en,2021-04,10.0
28,United_Nations_Partition_Plan_for_Palestine,en,2021-03,2.0
29,United_Nations_Partition_Plan_for_Palestine,en,2021-01,1.0
30,United_Nations_Partition_Plan_for_Palestine,en,2020-12,1.0
31,United_Nations_Partition_Plan_for_Palestine,en,2020-11,3.0
32,United_Nations_Partition_Plan_for_Palestine,en,2020-10,6.0
33,United_Nations_Partition_Plan_for_Palestine,en,2020-09,2.0
34,United_Nations_Partition_Plan_for_Palestine,en,2020-08,5.0
35,United_Nations_Partition_Plan_for_Palestine,en,2020-06,3.0
36,United_Nations_Partition_Plan_for_Palestine,en,2020-05,1.0
37,United_Nations_Partition_Plan_for_Palestine,en,2020-03,3.0
38,United_Nations_Partition_Plan_for_Palestine,en,2020-02,1.0
39,United_Nations_Partition_Plan_for_Palestine,en,2020-01,1.0
40,United_Nations_Partition_Plan_for_Palestine,en,2019-12,2.0
41,United_Nations_Partition_Plan_for_Palestine,en,2019-09,1.0
42,United_Nations_Partition_Plan_for_Palestine,en,2019-08,1.0
43,United_Nations_Partition_Plan_for_Palestine,en,2019-07,5.0
44,United_Nations_Partition_Plan_for_Palestine,en,2019-05,2.0
45,United_Nations_Partition_Plan_for_Palestine,en,2019-03,5.0
46,United_Nations_Partition_Plan_for_Palestine,en,2019-02,1.0
47,United_Nations_Partition_Plan_for_Palestine,en,2019-01,3.0
48,United_Nations_Partition_Plan_for_Palestine,en,2018-11,1.0
49,United_Nations_Partition_Plan_for_Palestine,en,2018-09,1.0
50,United_Nations_Partition_Plan_for_Palestine,en,2018-07,9.0
51,United_Nations_Partition_Plan_for_Palestine,en,2018-06,1.0
52,United_Nations_Partition_Plan_for_Palestine,en,2018-05,5.0
53,United_Nations_Partition_Plan_for_Palestine,en,2018-04,1.0
54,United_Nations_Partition_Plan_for_Palestine,en,2018-03,1.0
55,United_Nations_Partition_Plan_for_Palestine,en,2018-02,1.0
56,United_Nations_Partition_Plan_for_Palestine,en,2018-01,5.0
57,United_Nations_Partition_Plan_for_Palestine,en,2017-12,3.0
58,United_Nations_Partition_Plan_for_Palestine,en,2017-11,2.0
59,United_Nations_Partition_Plan_for_Palestine,en,2017-09,2.0
60,United_Nations_Partition_Plan_for_Palestine,en,2017-07,2.0
61,United_Nations_Partition_Plan_for_Palestine,en,2017-06,2.0
62,United_Nations_Partition_Plan_for_Palestine,en,2017-05,4.0
63,United_Nations_Partition_Plan_for_Palestine,en,2017-04,10.0
64,United_Nations_Partition_Plan_for_Palestine,en,2017-03,12.0
65,United_Nations_Partition_Plan_for_Palestine,en,2017-02,2.0
66,United_Nations_Partition_Plan_for_Palestine,en,2017-01,1.0
67,United_Nations_Partition_Plan_for_Palestine,en,2016-12,1.0
68,United_Nations_Partition_Plan_for_Palestine,en,2016-11,5.0
69,United_Nations_Partition_Plan_for_Palestine,en,2016-10,2.0
70,United_Nations_Partition_Plan_for_Palestine,en,2016-09,3.0
71,United_Nations_Partition_Plan_for_Palestine,en,2016-08,5.0
72,United_Nations_Partition_Plan_for_Palestine,en,2016-07,3.0
73,United_Nations_Partition_Plan_for_Palestine,en,2016-06,12.0
74,United_Nations_Partition_Plan_for_Palestine,en,2016-05,1.0
75,United_Nations_Partition_Plan_for_Palestine,en,2016-04,7.0
76,United_Nations_Partition_Plan_for_Palestine,en,2016-03,3.0
77,United_Nations_Partition_Plan_for_Palestine,en,2016-02,10.0
78,United_Nations_Partition_Plan_for_Palestine,en,2016-01,4.0
79,United_Nations_Partition_Plan_for_Palestine,en,2015-12,2.0
80,United_Nations_Partition_Plan_for_Palestine,en,2015-11,35.0
81,United_Nations_Partition_Plan_for_Palestine,en,2015-10,1.0
82,United_Nations_Partition_Plan_for_Palestine,en,2015-09,6.0
83,United_Nations_Partition_Plan_for_Palestine,en,2015-08,14.0
84,United_Nations_Partition_Plan_for_Palestine,en,2015-07,1.0
85,United_Nations_Partition_Plan_for_Palestine,en,2015-06,6.0
86,United_Nations_Partition_Plan_for_Palestine,en,2015-05,21.0
87,United_Nations_Partition_Plan_for_Palestine,en,2015-04,7.0
88,United_Nations_Partition_Plan_for_Palestine,en,2015-03,4.0
89,United_Nations_Partition_Plan_for_Palestine,en,2015-02,1.0
90,United_Nations_Partition_Plan_for_Palestine,en,2015-01,5.0
91,United_Nations_Partition_Plan_for_Palestine,en,2014-12,3.0
92,United_Nations_Partition_Plan_for_Palestine,en,2014-11,8.0
93,United_Nations_Partition_Plan_for_Palestine,en,2014-10,22.0
94,United_Nations_Partition_Plan_for_Palestine,en,2014-09,12.0
95,United_Nations_Partition_Plan_for_Palestine,en,2014-08,6.0
96,United_Nations_Partition_Plan_for_Palestine,en,2014-07,22.0
97,United_Nations_Partition_Plan_for_Palestine,en,2014-06,7.0
98,United_Nations_Partition_Plan_for_Palestine,en,2014-05,8.0
99,United_Nations_Partition_Plan_for_Palestine,en,2014-04,19.0
100,United_Nations_Partition_Plan_for_Palestine,en,2014-03,9.0
101,United_Nations_Partition_Plan_for_Palestine,en,2014-02,69.0
102,United_Nations_Partition_Plan_for_Palestine,en,2014-01,97.0
103,United_Nations_Partition_Plan_for_Palestine,en,2013-12,16.0
104,United_Nations_Partition_Plan_for_Palestine,en,2013-11,31.0
105,United_Nations_Partition_Plan_for_Palestine,en,2013-10,62.0
106,United_Nations_Partition_Plan_for_Palestine,en,2013-09,16.0
107,United_Nations_Partition_Plan_for_Palestine,en,2013-08,60.0
108,United_Nations_Partition_Plan_for_Palestine,en,2013-07,22.0
109,United_Nations_Partition_Plan_for_Palestine,en,2013-06,47.0
110,United_Nations_Partition_Plan_for_Palestine,en,2013-05,12.0
111,United_Nations_Partition_Plan_for_Palestine,en,2013-04,5.0
112,United_Nations_Partition_Plan_for_Palestine,en,2013-03,2.0
113,United_Nations_Partition_Plan_for_Palestine,en,2013-02,12.0
